,add_these_pw_job_title_9089,agent_city,agent_firm_name,agent_state,application_type,case_no,case_number,case_received_date,case_status,class_of_admission,country_of_citizenship,country_of_citzenship,decision_date,employer_address_1,employer_address_2,employer_city,employer_country,employer_decl_info_title,employer_name,employer_num_employees,employer_phone,employer_phone_ext,employer_postal_code,employer_state,employer_yr_estab,foreign_worker_info_alt_edu_experience,foreign_worker_info_birth_country,foreign_worker_info_city,foreign_worker_info_education,foreign_worker_info_education_other,foreign_worker_info_inst,foreign_worker_info_major,foreign_worker_info_postal_code,foreign_worker_info_rel_occup_exp,foreign_worker_info_req_experience,foreign_worker_info_state,foreign_worker_info_training_comp,foreign_worker_ownership_interest,foreign_worker_yr_rel_edu_completed,fw_info_alt_edu_experience,fw_info_birth_country,fw_info_education_other,fw_info_postal_code,fw_info_rel_occup_exp,fw_info_req_experience,fw_info_training_comp,fw_info_yr_rel_edu_completed,fw_ownership_interest,ji_foreign_worker_live_on_premises,ji_fw_live_on_premises,ji_live_in_dom_svc_contract,ji_live_in_domestic_service,ji_offered_to_sec_j_foreign_worker,ji_offered_to_sec_j_fw,job_info_alt_cmb_ed_oth_yrs,job_info_alt_combo_ed,job_info_alt_combo_ed_exp,job_info_alt_combo_ed_other,job_info_alt_field,job_info_alt_field_name,job_info_alt_occ,job_info_alt_occ_job_title,job_info_alt_occ_num_months,job_info_combo_occupation,job_info_education,job_info_education_other,job_info_experience,job_info_experience_num_months,job_info_foreign_ed,job_info_foreign_lang_req,job_info_job_req_normal,job_info_job_title,job_info_major,job_info_training,job_info_training_field,job_info_training_num_months,job_info_work_city,job_info_work_postal_code,job_info_work_state,naics_2007_us_code,naics_2007_us_title,naics_code,naics_title,naics_us_code,naics_us_code_2007,naics_us_title,naics_us_title_2007,orig_case_no,orig_file_date,preparer_info_emp_completed,preparer_info_title,pw_amount_9089,pw_determ_date,pw_expire_date,pw_job_title_908,pw_job_title_9089,pw_level_9089,pw_soc_code,pw_soc_title,pw_source_name_9089,pw_source_name_other_9089,pw_track_num,pw_unit_of_pay_9089,rec_info_barg_rep_notified,recr_info_barg_rep_notified,recr_info_coll_teach_comp_proc,recr_info_coll_univ_teacher,recr_info_employer_rec_payment,recr_info_first_ad_start,recr_info_job_fair_from,recr_info_job_fair_to,recr_info_on_campus_recr_from,recr_info_on_campus_recr_to,recr_info_pro_org_advert_from,recr_info_pro_org_advert_to,recr_info_prof_org_advert_from,recr_info_prof_org_advert_to,recr_info_professional_occ,recr_info_radio_tv_ad_from,recr_info_radio_tv_ad_to,recr_info_second_ad_start,recr_info_sunday_newspaper,recr_info_swa_job_order_end,recr_info_swa_job_order_start,refile,ri_1st_ad_newspaper_name,ri_2nd_ad_newspaper_name,ri_2nd_ad_newspaper_or_journal,ri_campus_placement_from,ri_campus_placement_to,ri_coll_tch_basic_process,ri_coll_teach_pro_jnl,ri_coll_teach_select_date,ri_employee_referral_prog_from,ri_employee_referral_prog_to,ri_employer_web_post_from,ri_employer_web_post_to,ri_job_search_website_from,ri_job_search_website_to,ri_layoff_in_past_six_months,ri_local_ethnic_paper_from,ri_local_ethnic_paper_to,ri_posted_notice_at_worksite,ri_pvt_employment_firm_from,ri_pvt_employment_firm_to,ri_us_workers_considered,schd_a_sheepherder,us_economic_sector,wage_offer_from_9089,wage_offer_to_9089,wage_offer_unit_of_pay_9089,wage_offered_from_9089,wage_offered_to_9089,wage_offered_unit_of_pay_9089
3119,,,,,PERM,A-11125-75939,,,Certified,H-1B,,INDIA,2012-02-24,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3120,,,,,PERM,A-11125-75940,,,Certified,H-1B,,ROMANIA,2012-02-07,22461 SHAW RD.,,DULLES,,,"M.C.DEAN, INC.",,,,20166.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dulles,,VA,541330,Engineering Services,,,,,,,,,,,66643.0,,,,Electrical Engineers,Level I,17-2071.00,Electrical Engineers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aerospace,66643.0,,yr,,,
3121,,,,,PERM,A-11125-75942,,,Certified,H-1B,,TURKEY,2012-01-09,1450 NE LOOP 410,,SAN ANTONIO,,,"RIVERWALK EDUCATION FOUNDATION, INC.",,,,78209.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Antonio,,TX,611110,Elementary and Secondary Schools,,,,,,,,,,,45810.0,,,,"Math Teacher, Middle School",Level I,25-2022.00,"Middle School Teachers, Except Special and Vocational Education",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,45810.0,45810.0,yr,,,
3122,,,,,PERM,A-11125-75950,,,Certified-Expired,H-1B,,INDIA,2011-10-11,"100 PLAZA 5, #2340",HARBORSIDE FINANCIAL CENTER,JERSEY CITY,,,LENMAR CONSULTING INC.,,,,7311.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jersey City,,NJ,541511,Custom Computer Programming Services,,,,,,,,,,,68661.0,,,,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,68661.0,,yr,,,
3123,,,,,PERM,A-11125-75953,,,Certified,Parolee,,INDIA,2012-03-02,1100 GREEN STREET,,ISELIN,,,"RESOURCE LOGISTICS, INC.",,,,8830.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iselin,,NJ,541511,Custom Computer Programming Services,,,,,,,,,,,72675.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,78000.0,,yr,,,
3124,,,,,PERM,A-11125-75961,,,Certified,H-1B,,HONG KONG,2012-01-26,3998 FAIR RIDGE DR. SUITE 250,,FAIRFAX,,,"SECURITIES LITIGATION & CONSULTING GROUP, INC",,,,22033.0,VA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fairfax,,VA,52399,All Other Financial Investment Activities,,,,,,,,,,,53394.0,,,,Financial Economic Analyst,Level I,13-2051.00,Financial Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,55000.0,,yr,,,
3125,,,,,PERM,A-11125-75967,,,Certified-Expired,H-1B,,MEXICO,2011-10-13,1811 W. ARKANSAS STREET,,DURANT,,,"EAGLE SUSPENSIONS, INC.",,,,74701.0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Durant,,OK,332611,Spring (Heavy Gauge) Manufacturing,,,,,,,,,,,48339.0,,,,Electrical Engineers,Level I,17-2071.00,Electrical Engineers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,53040.0,,yr,,,
3126,,,,,PERM,A-11125-75979,,,Certified,H-1B,,TURKEY,2012-01-20,919 NW 23RD STREET,,OKLAHOMA CITY,,,SKY FOUNDATION,,,,73106.0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulsa,,OK,611110,Elementary and Secondary Schools,,,,,,,,,,,44633.0,,,,"Kindergarten Teachers, Except Special Education",Level III,25-2012.00,"Kindergarten Teachers, Except Special Education",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,44633.0,,yr,,,
3127,,,,,PERM,A-11125-75985,,,Certified,H-1B,,INDIA,2012-02-23,1100 GREEN STREET,,ISELIN,,,"RESOURCE LOGISTICS, INC.",,,,8830.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Iselin,,NJ,541511,Custom Computer Programming Services,,,,,,,,,,,72675.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,78000.0,,yr,,,
3128,,,,,PERM,A-11125-75986,,,Certified,E-2,,SOUTH KOREA,2012-02-06,13560 MORRIS RD.,,ALPHARETTA,,,"YEONAHN ENTERPRISE, LLC",,,,30004.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Alpharetta,,GA,722211,Limited-Service Restaurants,,,,,,,,,,,46530.0,,,,Pastry Chef (Korean Pastry Specialty),Level IV,35-1011.00,Chefs and Head Cooks,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,46530.0,,yr,,,
3129,,,,,PERM,A-11125-75992,,,Certified,H-1B,,INDIA,2012-02-24,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3130,,,,,PERM,A-11125-75997,,,Denied,F-1,,SOUTH KOREA,2012-01-13,1501 FRONTAGE ROAD,,DARIEN,,,GRACE BAPTIST CHURCH OF MIDWEST,,,,60561.0,IL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DARIEN,,IL,813110,Religious Organizations,,,,,,,,,,,37274.0,,,,MUSIC DIRECTORS AND COMPOSERS,Level II,27-2041.00,Music Directors and Composers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,37274.0,,yr,,,
3131,,,,,PERM,A-11125-76000,,,Certified,H-1B,,INDIA,2012-02-29,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3132,,,,,PERM,A-11125-76002,,,Denied,H-1B,,INDIA,2012-02-08,"24543, INDOPLEX CIRCLE",STE # 220,FARMINGTON HILLS,,,HCL GLOBAL SYSTEMS INC,,,,48335.0,MI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Farmington,,MI,541511,Custom Computer Programming Services,,,,,,,,,,,89794.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,89794.0,,yr,,,
3133,,,,,PERM,A-11125-76005,,,Certified,H-1B,,INDONESIA,2012-02-29,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3134,,,,,PERM,A-11125-76007,,,Withdrawn,H-1B,,INDIA,2012-03-30,"6100 TENNYSON PKWY, SUITE 200",,PLANO,,,INFOSYS TECHNOLOGIES LIMITED,,,,75024.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fremont,,CA,541511,Custom Computer Programming Services,,,,,,,,,,,71552.0,,,,Computer Systems Analysts,Level II,15-1051.00,Computer Systems Analysts,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,79310.0,,yr,,,
3135,,,,,PERM,A-11125-76031,,,Certified,H-1B,,INDIA,2012-02-27,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3136,,,,,PERM,A-11125-76038,,,Denied,H-1B,,TAIWAN,2012-03-06,"801 2ND AVE., SUITE 501",,SEATTLE,,,LMN ARCHITECTS,,,,98104.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Seattle,,WA,541310,Architectural Services,,,,,,,,,,,78728.0,,,,Architect,Level III,17-1011.00,"Architects, Except Landscape and Naval",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,78728.0,,yr,,,
3137,,,,,PERM,A-11125-76050,,,Certified,H-1B,,INDIA,2012-01-25,101 HUDSON STREET,SUITE # 3715,JERSEY CITY,,,U.S. TECH SOLUTIONS INC,,,,7302.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,JERSEY CITY,,NJ,541519,Other Computer Related Services,,,,,,,,,,,117312.0,,,,"Computer Software Engineers, Applications",Level IV,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,117312.0,,yr,,,
3138,,,,,PERM,A-11125-76051,,,Certified,E-2,,SOUTH KOREA,2012-02-27,3741 MERCED DR.STE J,,RIVERSIDE,,,"DREAM CONSTRUCTION FRESNO,INC.",,,,92503.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tustin,,CA,2383,Building Finishing Contractors,,,,,,,,,,,37856.0,,,,Acupuncturist,Level I,29-1199.99,"Health Diagnosing and Treating Practitioners, All Other",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Construction,37856.0,,yr,,,
3139,,,,,PERM,A-11125-76056,,,Certified,H-1B,,ZAMBIA,2012-01-05,4881 TAYLOR CIRCLE,P.O. BOX 370,COLLEGEDALE,,,SOUTHERN ADVENTIST UNIVERSITY,,,,37315.0,TN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collegedale,,TN,611310,"Colleges, Universities, and Professional Schools",,,,,,,,,,,41703.0,,,,"Social Work Teachers, Postsecondary",Level II,25-1113.00,"Social Work Teachers, Postsecondary",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,50126.0,,yr,,,
3140,,,,,PERM,A-11125-76061,,,Certified,H-1B,,INDIA,2012-02-29,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3141,,,,,PERM,A-11125-76064,,,Certified-Expired,H-1B,,BULGARIA,2011-10-07,LANDMARK BUILIDING AT ONE MARKET STREET,SUITE 300,SAN FRANCISCO,,,SALESFORCE.COM,,,,94105.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,San Francisco,,CA,541511,Custom Computer Programming Services,,,,,,,,,,,127130.0,,,,Marketing Managers,Level II,11-2021.00,Marketing Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,127130.0,,yr,,,
3142,,,,,PERM,A-11125-76070,,,Certified,H-1B,,VIETNAM,2012-02-29,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Madison,,WI,541512,Computer Systems Design Services,,,,,,,,,,,53893.0,,,,"Computer Software Engineers, Applications",Level I,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3143,,,,,PERM,A-11125-76073,,,Certified,H-1B,,TURKEY,2012-01-30,919 NW 23RD STREET,,OKLAHOMA CITY,,,SKY FOUNDATION,,,,73106.0,OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tulsa,,OK,611110,Elementary and Secondary Schools,,,,,,,,,,,32700.0,,,,Computer Teacher,Level I,25-2022.00,"Middle School Teachers, Except Special and Vocational Education",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,32700.0,,yr,,,
3144,,,,,PERM,A-11125-76074,,,Withdrawn,H-1B,,INDIA,2011-11-16,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3145,,,,,PERM,A-11125-76080,,,Certified,,,PHILIPPINES,2012-03-16,21527 BERENDO AVENUE,,TORRANCE,,,"ALLIED REHAB SERVICES, INC.",,,,90502.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Torrance,,CA,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologists",,,,,,,,,,,41038.0,,,,Physical Therapist Assistant,Level I,31-2021.00,Physical Therapist Assistants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,41038.0,,yr,,,
3146,,,,,PERM,A-11125-76081,,,Certified-Expired,H-1B,,INDIA,2011-10-04,6670 E. HARRIS BLVD,,CHARLOTTE,,,WARD TANK & HEAT EXCHANGER CORP.,,,,28215.0,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Charlotte,,NC,332,Fabricated Metal Product Manufacturing,,,,,,,,,,,76398.0,,,,Senior Computer Programmer,Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Advanced Mfg,76398.0,,yr,,,
3147,,,,,PERM,A-11125-76086,,,Certified,H-1B,,INDIA,2012-02-24,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3148,,,,,PERM,A-11125-76087,,,Certified,H-1B,,INDIA,2012-03-14,5425 PEACHTREE PARKWAY,SUITE 137,NORCROSS,,,"ACMESOFT GLOBAL, INC",,,,30092.0,GA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Norcross,,GA,541511,Custom Computer Programming Services,,,,,,,,,,,91936.0,,,,"Computer Software Engineers, Applications",Level III,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,96000.0,,yr,,,
3149,,,,,PERM,A-11125-76095,,,Certified,H-1B,,UNITED KINGDOM,2012-01-10,83 MAIDEN LANE,,NY,,,"NYSARC; INC.,NYC CHAPTER",,,,10038.0,NY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,East Jewett,,NY,624190,Other Individual and Family Services,,,,,,,,,,,44970.0,,,,Social and Community Service Managers,Level I,11-9151.00,Social and Community Service Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,44970.0,,yr,,,
3150,,,,,PERM,A-11125-76103,,,Certified-Expired,H-1B,,PAKISTAN,2011-10-14,ONE MICROSOFT WAY,,REDMOND,,,MICROSOFT CORPORATION,,,,98052.0,WA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Redmond,,WA,51121,Software Publishers,,,,,,,,,,,82701.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,90000.0,110000.0,yr,,,
3151,,,,,PERM,A-11125-76107,,,Denied,H-1B,,SOUTH KOREA,2012-01-26,9020 RESEDA BLVD STE 104,,NORTHRIDGE,,,"JUN CHANG CPA & ASSOCIATES, AC",,,,91324.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NORTHRIDGE,,CA,541211,Offices of Certified Public Accountants,,,,,,,,,,,57387.0,,,,Accountants,Level II,13-2011.01,Accountants,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Finance,60000.0,,yr,,,
3152,,,,,PERM,A-11125-76110,,,Certified,H-1B,,MEXICO,2012-01-10,1305 EAST PINECREST DRIVE,,MARSHALL,,,MARSHALL INDEPENDENT SCHOOL DISTRICT,,,,75670.0,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tyler,,TX,611110,Elementary and Secondary Schools,,,,,,,,,,,38187.0,,,,"Kindergarten Teachers, Except Special Education",Level II,25-2012.00,"Kindergarten Teachers, Except Special Education",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Educational Services,53382.0,,yr,,,
3153,,,,,PERM,A-11125-76111,,,Certified,H-1B,,TAIWAN,2012-02-24,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3154,,,,,PERM,A-11125-76120,,,Certified,H-1B,,CHINA,2012-02-23,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3155,,,,,PERM,A-11125-76121,,,Certified,,,SOUTH KOREA,2012-01-19,8506 OSAGE AVENUE,,LOS ANGELES,,,HACOR INC.,,,,90045.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Los Angeles,,CA,72232,Caterers,,,,,,,,,,,117021.0,,,,Industrial Production Managers,Level IV,11-3051.00,Industrial Production Managers,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hospitality,117021.0,,yr,,,
3156,,,,,PERM,A-11125-76127,,,Certified,H-1B,,CHINA,2012-01-20,2121 W. MISSION RD,,ALHAMBRA,,,THE CHINA PRESS,,,,91803.0,CA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ALHAMBRA,,CA,5111,"Newspaper, Periodical, Book, and Directory Publishers",,,,,,,,,,,48568.0,,,,EDITOR,Level II,27-3041.00,Editors,OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other Economic Sector,48568.0,,yr,,,
3157,,,,,PERM,A-11125-76132,,,Certified,H-1B,,VIETNAM,2012-02-27,1979 MILKY WAY,,VERONA,,,EPIC SYSTEMS CORPORATION,,,,53593.0,WI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Verona,,WI,541512,Computer Systems Design Services,,,,,,,,,,,67434.0,,,,"Computer Software Engineers, Applications",Level II,15-1031.00,"Computer Software Engineers, Applications",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IT,73000.0,128000.0,yr,,,
3158,,,,,PERM,A-11125-76133,,,Certified,H-1B,,LEBANON,2012-03-26,475 SOUTH STREET,,MORRISTOWN,,,AHS HOSPITAL CORP.,,,,7962.0,NJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Morristown,,NJ,622110,General Medical and Surgical Hospitals,,,,,,,,,,,85612.8,,,,"Internists, General",Level I,29-1063.00,"Internists, General",OES,,,yr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Health Care,165000.0,,yr,,,
